,code,weight,Time,Start_Date,End_Date,Train_Start,Train_End
585,001979.SZ,0.00814095,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
586,601186.SS,0.00801699,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
587,600019.SS,0.00773383,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
588,601390.SS,0.0071967099999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
589,601628.SS,0.0069431699999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
590,601857.SS,0.00619687,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
591,601336.SS,0.00572099,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
592,002352.SZ,0.0047074,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
593,603288.SS,0.0041604,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
594,300750.SZ,0.00358421,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
595,600018.SS,0.0034033799999999,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
596,601998.SS,0.00323411,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
597,601800.SS,0.00314739,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
598,601138.SS,0.00277067,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
599,601360.SS,0.00165943,2019q1,2019-01-01,2019-03-31,2018-10-01,2018-12-31
600,601318.SS,0.08909024,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
601,601166.SS,0.06233884,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
602,600036.SS,0.06012223,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
603,600016.SS,0.05741554,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
604,600000.SS,0.04785105,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
605,600519.SS,0.04260732,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
606,600030.SS,0.03456131,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
607,601328.SS,0.03246203,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
608,601288.SS,0.03048031,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
609,601169.SS,0.02938613,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
610,601668.SS,0.02881479,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
611,000333.SZ,0.02858242,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
612,601398.SS,0.0267163,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
613,600837.SS,0.0261804,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
614,601766.SS,0.0211141699999999,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
615,601988.SS,0.02032403,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
616,601601.SS,0.01933946,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
617,601989.SS,0.01843427,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
618,000001.SZ,0.0181394,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
619,601211.SS,0.01728788,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
620,000858.SZ,0.01726962,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
621,600104.SS,0.01579243,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
622,600028.SS,0.01544418,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
623,601818.SS,0.01525286,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
624,600048.SS,0.01478151,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
625,601939.SS,0.01399099,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
626,600900.SS,0.01388684,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
627,601390.SS,0.01344066,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
628,601688.SS,0.01292089,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
629,601186.SS,0.01266236,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
630,000776.SZ,0.0119263999999999,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
631,002415.SZ,0.01137594,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
632,601006.SS,0.01009743,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
633,601628.SS,0.00995801,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
634,000166.SZ,0.0095340499999999,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
635,601857.SS,0.00943442,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
636,001979.SZ,0.00924975,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
637,601088.SS,0.00909519,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
638,601985.SS,0.00747313,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
639,002594.SZ,0.00714384,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
640,002304.SZ,0.00689399,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
641,601336.SS,0.0068575,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
642,601800.SS,0.00607681,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
643,601998.SS,0.0050836899999999,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
644,002736.SZ,0.00499158,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
645,002252.SZ,0.00479331,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
646,600018.SS,0.0046795,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
647,600606.SS,0.00427867,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
648,601238.SS,0.00243262,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
649,002027.SZ,0.00193369,2017q1,2017-01-01,2017-03-31,2016-10-01,2016-12-31
650,601318.SS,0.11884575,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
651,600036.SS,0.0688858,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
652,600519.SS,0.05557794,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
653,601166.SS,0.0441352899999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
654,000002.SZ,0.0410441199999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
655,000333.SZ,0.03921371,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
656,600016.SS,0.0358835,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
657,600000.SS,0.03209143,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
658,600887.SS,0.02935512,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
659,600030.SS,0.02840276,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
660,601398.SS,0.0278356799999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
661,601288.SS,0.0270237399999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
662,000858.SZ,0.02405208,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
663,601328.SS,0.0232506,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
664,600048.SS,0.0213706,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
665,601668.SS,0.02064189,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
666,000725.SZ,0.01997511,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
667,002415.SZ,0.01891788,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
668,601601.SS,0.0176271099999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
669,000001.SZ,0.01720541,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
670,601169.SS,0.01665438,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
671,601988.SS,0.01639169,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
672,600276.SS,0.01634293,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
673,601939.SS,0.01459782,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
674,601766.SS,0.01450393,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
675,002027.SZ,0.01411418,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
676,600837.SS,0.01392056,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
677,600104.SS,0.01389178,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
678,600028.SS,0.01223478,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
679,601211.SS,0.0112988,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
680,601818.SS,0.01107309,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
681,600900.SS,0.01088009,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
682,600019.SS,0.00982614,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
683,002304.SZ,0.0096491,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
684,601088.SS,0.00962748,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
685,001979.SZ,0.00937674,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
686,600050.SS,0.00883865,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
687,601688.SS,0.00861678,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
688,002594.SZ,0.00804806,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
689,000776.SZ,0.00794485,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
690,601628.SS,0.00779689,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
691,601186.SS,0.00759988,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
692,601390.SS,0.00750028,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
693,601336.SS,0.00683511,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
694,601857.SS,0.00639275,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
695,600018.SS,0.00383454,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
696,601998.SS,0.00343244,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
697,601800.SS,0.00342304,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
698,601229.SS,0.00214561,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
699,601238.SS,0.0018720899999999,2018q1,2018-01-01,2018-03-31,2017-10-01,2017-12-31
700,600519.SS,0.1204455699999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
701,600036.SS,0.08807209,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
702,601318.SS,0.06981303,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
703,300750.SZ,0.05512776,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
704,000858.SZ,0.05022827,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
705,601166.SS,0.0444795599999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
706,600030.SS,0.03567256,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
707,601012.SS,0.0291540499999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
708,600887.SS,0.02819906,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
709,002594.SZ,0.02729539,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
710,300059.SZ,0.02720208,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
711,601888.SS,0.02401501,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
712,000568.SZ,0.0209296699999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
713,000002.SZ,0.01972209,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
714,000001.SZ,0.01948536,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
715,600309.SS,0.0192368199999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
716,600000.SS,0.01787399,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
717,002475.SZ,0.01777614,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
718,600276.SS,0.01765696,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
719,601899.SS,0.01747852,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
720,601288.SS,0.01676376,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
721,601398.SS,0.01491262,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
722,601328.SS,0.01421983,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
723,600809.SS,0.01401471,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
724,600900.SS,0.01336899,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
725,300760.SZ,0.01226029,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
726,002714.SZ,0.01129227,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
727,601601.SS,0.01074322,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
728,002304.SZ,0.01047065,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
729,601988.SS,0.00962254,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
730,000651.SZ,0.00923231,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
731,600436.SS,0.00874442,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
732,601939.SS,0.00804882,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
733,601919.SS,0.00785759,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
734,300015.SZ,0.0075961299999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
735,600104.SS,0.0074817,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
736,300014.SZ,0.00727473,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
737,600690.SS,0.007155,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
738,002352.SZ,0.00690971,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
739,601088.SS,0.0067862199999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
740,600028.SS,0.0060771299999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
741,601628.SS,0.0059958,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
742,603288.SS,0.00584966,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
743,300122.SZ,0.00567196,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
744,601857.SS,0.00557359,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
745,601633.SS,0.0055146399999999,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
746,603259.SS,0.00390492,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
747,300999.SZ,0.00298525,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
748,601816.SS,0.00197147,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
749,601138.SS,0.0018361,2022q1,2022-01-01,2022-03-31,2021-10-01,2021-12-31
750,601318.SS,0.09234056,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
751,600036.SS,0.05952208,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
752,601166.SS,0.05610153,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
753,600519.SS,0.04929769,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
754,600016.SS,0.04792754,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
755,600000.SS,0.0424816,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
756,600030.SS,0.03312376,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
757,000333.SZ,0.03250906,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
758,601328.SS,0.031508,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
759,601288.SS,0.0310841499999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
760,601668.SS,0.0295856899999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
761,601398.SS,0.0275018,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
762,601169.SS,0.02547663,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
763,600837.SS,0.02319585,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
764,601766.SS,0.02196848,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
765,000858.SZ,0.02060153,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
766,601988.SS,0.01984879,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
767,601601.SS,0.0182677,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
768,600104.SS,0.01767352,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
769,000001.SZ,0.01705501,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
770,601989.SS,0.01627396,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
771,601211.SS,0.01593982,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
772,600050.SS,0.0150790399999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
773,002415.SZ,0.0150249199999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
774,600048.SS,0.0146775799999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
775,600900.SS,0.01466587,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
776,600028.SS,0.01448455,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
777,601818.SS,0.01419088,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
778,601939.SS,0.01415227,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
779,601186.SS,0.01315498,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
780,601390.SS,0.01307471,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
781,002027.SZ,0.01241348,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
782,601688.SS,0.01164736,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
783,000776.SZ,0.01113001,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
784,601088.SS,0.01036523,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
785,001979.SZ,0.01026389,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
786,601628.SS,0.01000246,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
787,000166.SZ,0.00872043,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
788,601857.SS,0.00823487,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
789,601985.SS,0.0079367,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
790,002304.SZ,0.0075653499999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
791,002594.SZ,0.00715145,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
792,601336.SS,0.00668728,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
793,601800.SS,0.0065184299999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
794,600018.SS,0.00511509,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
795,002736.SZ,0.00444793,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
796,601998.SS,0.0043022899999999,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
797,600606.SS,0.00357299,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
798,601229.SS,0.00355006,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
799,601238.SS,0.00258516,2017q2,2017-04-01,2017-06-30,2017-01-01,2017-03-30
800,601318.SS,0.1094551,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
801,600036.SS,0.0673588,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
802,600519.SS,0.05721123,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
803,601166.SS,0.0431467799999999,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
804,000333.SZ,0.03905769,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
805,000651.SZ,0.03726689,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
806,000002.SZ,0.03468623,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
807,600016.SS,0.03456573,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
808,600000.SS,0.03074316,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
809,600030.SS,0.02882966,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
810,601288.SS,0.02639585,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
811,601398.SS,0.0249959,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
812,600887.SS,0.0243822299999999,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
813,601328.SS,0.02401309,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
814,000858.SZ,0.02375963,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
815,002415.SZ,0.02101516,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
816,600276.SS,0.02057218,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
817,601668.SS,0.01951108,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
818,600048.SS,0.01743782,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
819,600104.SS,0.01719701,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
820,000725.SZ,0.01713752,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
821,601169.SS,0.01676192,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
822,601988.SS,0.0155619,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
823,601601.SS,0.01555061,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
824,000001.SZ,0.01520537,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
825,601766.SS,0.01386836,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
826,600837.SS,0.01328734,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
827,601939.SS,0.0130312,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
828,600028.SS,0.01272216,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
829,002027.SZ,0.01230619,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
830,600900.SS,0.01224803,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
831,600585.SS,0.01169294,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
832,601211.SS,0.0112796699999999,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
833,601818.SS,0.01085496,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
834,002304.SZ,0.00990952,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
835,601229.SS,0.00965185,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
836,600019.SS,0.00888031,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
837,001979.SZ,0.008682,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
838,600050.SS,0.00840589,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
839,601088.SS,0.00776974,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
840,601390.SS,0.0074236899999999,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
841,002594.SZ,0.00730779,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
842,601186.SS,0.00725353,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
843,601628.SS,0.00688408,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
844,601857.SS,0.00596992,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
845,601336.SS,0.00549849,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
846,600018.SS,0.00400222,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
847,601800.SS,0.00361969,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
848,601998.SS,0.00345796,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
849,601238.SS,0.00217394,2018q2,2018-04-01,2018-06-30,2018-01-01,2018-03-30
850,601318.SS,0.12021734,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
851,600519.SS,0.09810653,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
852,600036.SS,0.07234776,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
853,000858.SZ,0.04190662,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
854,000651.SZ,0.0408582,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
855,601166.SS,0.0403752599999999,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
856,600276.SS,0.03317038,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
857,600030.SS,0.03229964,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
858,000002.SZ,0.03038628,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
859,600016.SS,0.02855967,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
860,600000.SS,0.02680761,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
861,600887.SS,0.02563143,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
862,601288.SS,0.02324182,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
863,000001.SZ,0.01990785,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
864,000333.SZ,0.01959257,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
865,601398.SS,0.01955284,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
866,600048.SS,0.01951561,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
867,601328.SS,0.01818189,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
868,600585.SS,0.01816615,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
869,002475.SZ,0.01655988,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
870,002415.SZ,0.0159113,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
871,000063.SZ,0.01549174,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
872,601668.SS,0.01542896,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
873,000725.SZ,0.01361833,2020q2,2020-04-01,2020-06-30,2020-01-01,2020-03-30
